"id" "Label" "mouseID" "treatmentID" "Exercise" "Weight" "metabolite" "area"
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "Maleic.acid" -0.574415770359904
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "Maleic.acid" 0.0547955357543685
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "Maleic.acid" 0.941175403065178
"160711-88" "tumor" "15-02-M19" "EX_AL" "EX" "AL" "Maleic.acid" 0.269656320597752
"160711-89" "plasmaD7" "15-02-M21" "EX_ER" "EX" "ER" "Maleic.acid" 0.48166680917605
"160711-90" "tumor" "15-02-M1" "SED_AL" "SED" "AL" "Maleic.acid" 0.382984382898763
"160711-91" "plasmaD7" "15-02-M20" "EX_AL" "EX" "AL" "Maleic.acid" -0.4863051569146
"160711-92" "plasmaD35" "15-02-M13" "SED_ER" "SED" "ER" "Maleic.acid" 1.37370752323307
"160711-93" "plasmaD7" "15-02-M6" "SED_AL" "SED" "AL" "Maleic.acid" 0.48166680917605
"160711-94" "plasmaD21" "15-02-M1" "SED_AL" "SED" "AL" "Maleic.acid" -0.134736308467161
"160711-95" "plasmaD21" "15-02-M2" "SED_AL" "SED" "AL" "Maleic.acid" -1.1293082965504
"160711-96" "plasmaD21" "15-02-M23" "EX_ER" "EX" "ER" "Maleic.acid" 1.37370752323307
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "Fumarate" 0.866036398138105
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "Fumarate" 1.4090804947074
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "Fumarate" -1.15737744373859
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "Fumarate" -3.71774189368983
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "Fumarate" -0.0317547095940327
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "Fumarate" -3.85639672935386
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "Fumarate" 0.177675397764178
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "Fumarate" -0.274832287793889
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "Fumarate" 0.734948508919111
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "Fumarate" 1.57659184665927
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "Fumarate" 0.866036398138105
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "Fumarate" 0.624923548609998
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "Fumarate" 1.28354169094705
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "Fumarate" -0.274832287793889
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "Fumarate" 0.624923548609998
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "Fumarate" -0.0317547095940327
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "Fumarate" -0.0317547095940327
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "Fumarate" 0.0655855208955943
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "Fumarate" 0.509431145719032
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "Fumarate" -0.640320754227551
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "Fumarate" -1.01568909571703
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "Fumarate" -0.640320754227551
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "Fumarate" 1.4090804947074
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "Fumarate" 0.866036398138105
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "Fumarate" 1.4090804947074
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "Fumarate" -0.399893091852833
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "Fumarate" 1.75249882532784
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "Fumarate" -0.399893091852833
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "Fumarate" -0.163997130902618
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "Fumarate" -0.163997130902618
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "Fumarate" 0.271235052758946
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "Fumarate" -0.498314063210428
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "Fumarate" -0.274832287793889
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "Fumarate" -0.399893091852833
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "Fumarate" -0.640320754227551
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "Fumarate" 1.57659184665927
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "Fumarate" 1.4090804947074
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "Fumarate" -0.640320754227551
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "Fumarate" 1.75249882532784
"160711-49" "plasmaD21" "15-02-M16" "EX_AL" "EX" "AL" "Fumarate" -0.896800817333867
"160711-50" "tumor" "15-02-M21" "EX_ER" "EX" "ER" "Fumarate" 0.509431145719032
"160711-51" "plasmaD7" "15-02-M7" "SED_ER" "SED" "ER" "Fumarate" -0.163997130902618
"160711-52" "plasmaD21" "15-02-M26" "EX_ER" "EX" "ER" "Fumarate" 0.177675397764178
"160711-53" "plasmaD7" "15-02-M27" "EX_ER" "EX" "ER" "Fumarate" -0.498314063210428
"160711-54" "plasmaD7" "15-02-M23" "EX_ER" "EX" "ER" "Fumarate" -0.0317547095940327
"160711-55" "tumor" "15-02-M3" "SED_AL" "SED" "AL" "Fumarate" 0.399707427644041
"160711-56" "plasmaD35" "15-02-M4" "SED_AL" "SED" "AL" "Fumarate" -1.29734912281289
"160711-57" "plasmaD7" "15-02-M8" "SED_ER" "SED" "ER" "Fumarate" -0.640320754227551
"160711-58" "plasmaD21" "15-02-M3" "SED_AL" "SED" "AL" "Fumarate" -1.29734912281289
"160711-59" "plasmaD35" "15-02-M6" "SED_AL" "SED" "AL" "Fumarate" -0.772653270064717
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "Fumarate" 0.0655855208955943
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "Fumarate" -0.0317547095940327
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "Fumarate" -0.640320754227551
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "Fumarate" -0.498314063210428
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "Fumarate" -1.29734912281289
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "Fumarate" -0.399893091852833
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "Fumarate" -0.163997130902618
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "Fumarate" -1.01568909571703
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "Fumarate" -1.15737744373859
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "Fumarate" -0.0317547095940327
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "Fumarate" -0.399893091852833
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "Fumarate" -0.772653270064717
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "Fumarate" 0.0655855208955943
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "Fumarate" -1.29734912281289
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "Fumarate" -0.640320754227551
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "Fumarate" 1.13937144797217
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "Fumarate" -0.399893091852833
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "Fumarate" 1.13937144797217
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "Fumarate" 1.57659184665927
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "Fumarate" 1.28354169094705
"160711-82" "tumor" "15-02-M5" "SED_AL" "SED" "AL" "Fumarate" 1.13937144797217
"160711-83" "tumor" "15-02-M13" "SED_ER" "SED" "ER" "Fumarate" 1.57659184665927
"160711-84" "plasmaD21" "15-02-M15" "EX_AL" "EX" "AL" "Fumarate" -0.399893091852833
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "Fumarate" -1.44270205825075
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "Fumarate" -0.163997130902618
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "Fumarate" 0.0655855208955943
"160711-88" "tumor" "15-02-M19" "EX_AL" "EX" "AL" "Fumarate" 0.866036398138105
"160711-89" "plasmaD7" "15-02-M21" "EX_ER" "EX" "ER" "Fumarate" 0.866036398138105
"160711-90" "tumor" "15-02-M1" "SED_AL" "SED" "AL" "Fumarate" 0.624923548609998
"160711-91" "plasmaD7" "15-02-M20" "EX_AL" "EX" "AL" "Fumarate" 0.271235052758946
"160711-92" "plasmaD35" "15-02-M13" "SED_ER" "SED" "ER" "Fumarate" 1.4090804947074
"160711-93" "plasmaD7" "15-02-M6" "SED_AL" "SED" "AL" "Fumarate" 0.177675397764178
"160711-94" "plasmaD21" "15-02-M1" "SED_AL" "SED" "AL" "Fumarate" -0.399893091852833
"160711-95" "plasmaD21" "15-02-M2" "SED_AL" "SED" "AL" "Fumarate" -1.15737744373859
"160711-96" "plasmaD21" "15-02-M23" "EX_ER" "EX" "ER" "Fumarate" 0.624923548609998
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" 0.90152258118413
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "X2.Keto.isovalerate" 0.812987257862312
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" 1.22288805927971
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" 0.67126614613859
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" 0.0936031081124193
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "X2.Keto.isovalerate" 0.436670959556382
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" 0.513051788194209
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" 1.22288805927971
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" 0.90152258118413
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "X2.Keto.isovalerate" -2.08317587972781
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" 0.0080481921476785
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" -0.453779480723243
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" -1.14779448046857
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" 0.350486682725288
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" 0.812987257862312
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "X2.Keto.isovalerate" 0.97713747399303
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" -0.171525322310077
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "X2.Keto.isovalerate" 0.184798605090753
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" -2.46672445490119
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" 0.513051788194209
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" 0.350486682725288
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" 1.59712092226499
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" -2.42065874230181
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" -2.52935995501414
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" -2.92412458673454
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" -0.818138129796278
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" -1.8586496491968
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" 1.13255028303825
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "X2.Keto.isovalerate" -0.171525322310077
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" 0.604185197519656
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" 0.604185197519656
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" 0.513051788194209
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" 0.0080481921476785
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" 0.0080481921476785
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" 0.0080481921476785
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" -2.46672445490119
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" -2.3625396529174
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" 0.350486682725288
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" -2.08317587972781
"160711-49" "plasmaD21" "15-02-M16" "EX_AL" "EX" "AL" "X2.Keto.isovalerate" 0.748511651240669
"160711-50" "tumor" "15-02-M21" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" -2.66527633895689
"160711-51" "plasmaD7" "15-02-M7" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" 0.67126614613859
"160711-52" "plasmaD21" "15-02-M26" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" 0.812987257862312
"160711-53" "plasmaD7" "15-02-M27" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" -0.687393453051399
"160711-54" "plasmaD7" "15-02-M23" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" -0.26798526456478
"160711-55" "tumor" "15-02-M3" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" -2.86094012926473
"160711-56" "plasmaD35" "15-02-M4" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" 0.513051788194209
"160711-57" "plasmaD7" "15-02-M8" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" 1.05672779245885
"160711-58" "plasmaD21" "15-02-M3" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" 0.282660953430677
"160711-59" "plasmaD35" "15-02-M6" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" 0.67126614613859
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "X2.Keto.isovalerate" 0.0080481921476785
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" 0.748511651240669
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" 0.0080481921476785
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "X2.Keto.isovalerate" 0.604185197519656
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "X2.Keto.isovalerate" 0.0080481921476785
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" 0.67126614613859
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" 0.0080481921476785
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" 0.184798605090753
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "X2.Keto.isovalerate" 0.184798605090753
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" -0.526410002336293
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" 0.67126614613859
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" 0.513051788194209
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" -0.453779480723243
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" 0.350486682725288
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "X2.Keto.isovalerate" 0.436670959556382
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" -2.71711628319225
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" 0.436670959556382
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "X2.Keto.isovalerate" -3.11499193542867
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" -1.14779448046857
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" -3.11499193542867
"160711-82" "tumor" "15-02-M5" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" -3.04604495319149
"160711-83" "tumor" "15-02-M13" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" -1.44891041232007
"160711-84" "plasmaD21" "15-02-M15" "EX_AL" "EX" "AL" "X2.Keto.isovalerate" 1.13255028303825
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "X2.Keto.isovalerate" -0.0738823565422004
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" 0.812987257862312
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" -0.171525322310077
"160711-88" "tumor" "15-02-M19" "EX_AL" "EX" "AL" "X2.Keto.isovalerate" 3.29004566168038
"160711-89" "plasmaD7" "15-02-M21" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" 3.29004566168038
"160711-90" "tumor" "15-02-M1" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" 3.10956113823623
"160711-91" "plasmaD7" "15-02-M20" "EX_AL" "EX" "AL" "X2.Keto.isovalerate" 2.37916218647351
"160711-92" "plasmaD35" "15-02-M13" "SED_ER" "SED" "ER" "X2.Keto.isovalerate" -1.14779448046857
"160711-93" "plasmaD7" "15-02-M6" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" 1.22288805927971
"160711-94" "plasmaD21" "15-02-M1" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" 1.83378388551536
"160711-95" "plasmaD21" "15-02-M2" "SED_AL" "SED" "AL" "X2.Keto.isovalerate" 2.6521699072911
"160711-96" "plasmaD21" "15-02-M23" "EX_ER" "EX" "ER" "X2.Keto.isovalerate" 3.29004566168038
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "Acetyl.glycine" 0.34107552010249
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "Acetyl.glycine" -1.3371275995754
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "Acetyl.glycine" 1.05710215696022
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "Acetyl.glycine" 0.942057656268819
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "Acetyl.glycine" 0.942057656268819
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "Acetyl.glycine" 1.05710215696022
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "Acetyl.glycine" 1.1553576019244
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "Acetyl.glycine" 1.1553576019244
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "Acetyl.glycine" 0.757902519946328
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "Acetyl.glycine" -1.17745802117605
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "Acetyl.glycine" 0.552315742499774
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "Acetyl.glycine" -0.798380885609761
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "Acetyl.glycine" -2.21519467295206
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "Acetyl.glycine" -1.17745802117605
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "Acetyl.glycine" 0.00727606618581979
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "Acetyl.glycine" 1.05710215696022
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "Acetyl.glycine" 0.942057656268819
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "Acetyl.glycine" -0.798380885609761
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "Acetyl.glycine" -3.49777628943826
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "Acetyl.glycine" -1.42175676302148
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "Acetyl.glycine" 0.670736246077097
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "Acetyl.glycine" 0.942057656268819
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "Acetyl.glycine" -1.69444899972109
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "Acetyl.glycine" -1.80119745249386
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "Acetyl.glycine" -1.52608270035116
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "Acetyl.glycine" 0.552315742499774
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "Acetyl.glycine" -2.82127238629258
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "Acetyl.glycine" 1.05710215696022
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "Acetyl.glycine" 0.252941463909289
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "Acetyl.glycine" 0.453065025798901
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "Acetyl.glycine" 0.34107552010249
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "Acetyl.glycine" 0.670736246077097
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "Acetyl.glycine" -0.337236911828383
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "Acetyl.glycine" 0.757902519946328
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "Acetyl.glycine" 0.453065025798901
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "Acetyl.glycine" -1.42175676302148
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "Acetyl.glycine" -1.17745802117605
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "Acetyl.glycine" 0.552315742499774
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "Acetyl.glycine" -1.42175676302148
"160711-49" "plasmaD21" "15-02-M16" "EX_AL" "EX" "AL" "Acetyl.glycine" 0.670736246077097
"160711-50" "tumor" "15-02-M21" "EX_ER" "EX" "ER" "Acetyl.glycine" -3.31966277632174
"160711-51" "plasmaD7" "15-02-M7" "SED_ER" "SED" "ER" "Acetyl.glycine" -0.103895635905118
"160711-52" "plasmaD21" "15-02-M26" "EX_ER" "EX" "ER" "Acetyl.glycine" 1.35730399288821
"160711-53" "plasmaD7" "15-02-M27" "EX_ER" "EX" "ER" "Acetyl.glycine" 0.00727606618581979
"160711-54" "plasmaD7" "15-02-M23" "EX_ER" "EX" "ER" "Acetyl.glycine" 1.05710215696022
"160711-55" "tumor" "15-02-M3" "SED_AL" "SED" "AL" "Acetyl.glycine" -1.99709564794733
"160711-56" "plasmaD35" "15-02-M4" "SED_AL" "SED" "AL" "Acetyl.glycine" 0.757902519946328
"160711-57" "plasmaD7" "15-02-M8" "SED_ER" "SED" "ER" "Acetyl.glycine" 0.757902519946328
"160711-58" "plasmaD21" "15-02-M3" "SED_AL" "SED" "AL" "Acetyl.glycine" 0.552315742499774
"160711-59" "plasmaD35" "15-02-M6" "SED_AL" "SED" "AL" "Acetyl.glycine" 0.942057656268819
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "Acetyl.glycine" 0.670736246077097
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "Acetyl.glycine" 0.757902519946328
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "Acetyl.glycine" 0.942057656268819
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "Acetyl.glycine" 0.858276813863132
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "Acetyl.glycine" 0.757902519946328
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "Acetyl.glycine" 0.252941463909289
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "Acetyl.glycine" -0.900947925155489
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "Acetyl.glycine" -0.704003389934315
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "Acetyl.glycine" 0.453065025798901
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "Acetyl.glycine" 0.34107552010249
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "Acetyl.glycine" 0.670736246077097
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "Acetyl.glycine" 0.34107552010249
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "Acetyl.glycine" 0.670736246077097
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "Acetyl.glycine" 0.552315742499774
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "Acetyl.glycine" 0.858276813863132
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "Acetyl.glycine" -1.42175676302148
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "Acetyl.glycine" 0.858276813863132
